Municipio ;Departamento;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Candelaria;Valle Del Cauca;1326.728788;1429.836557;1430.608129;1512.716459;1786.501367;2130.902548;2345.550944;2506.302603;2618.090545;2732.927645;2997.999158;3704.595674
Cartago;Valle Del Cauca;1375.17939;1407.735443;1577.398655;1705.56295;1852.977139;1994.733299;2079.899589;2305.723864;2436.41997;2449.520678;2878.491616;3514.556426
Dagua;Valle Del Cauca;358.8668608;371.9539357;434.2790233;502.3944086;561.1280011;623.7228231;638.1506133;776.0834088;902.3176594;860.5297528;1044.239306;1409.792978
El aguila;Valle Del Cauca;111.8746767;108.4415286;112.1501751;118.0316356;116.0529887;131.3977762;139.992887;133.0926921;158.8450166;172.9725199;184.7683161;279.1139988
El Cairo;Valle Del Cauca;121.7820847;112.0922607;96.67350183;97.32610543;105.0379727;140.1536213;103.6960078;110.7737213;133.0053441;129.2229342;228.7386519;279.0396253
El Cerrito;Valle Del Cauca;682.3316866;752.203607;815.9202249;752.9651593;907.0033226;1020.110946;1062.429869;1041.396753;1171.064146;1236.29455;1426.206996;1879.364239
El Dovio;Valle Del Cauca;86.05445243;92.06503177;98.33845175;109.6992373;111.6659367;113.1776111;137.0209508;156.2809204;148.5067023;162.2946144;239.6333356;256.0171257
Florida;Valle Del Cauca;408.5791868;440.1792584;468.0709209;502.739759;526.2573684;604.4178476;643.1425252;651.2507848;728.9158669;750.7373453;833.4630901;1069.702495
Ginebra;Valle Del Cauca;236.9265422;237.7427429;243.1254567;282.9022879;297.0610729;335.126804;368.7380066;390.7495919;413.1570161;497.3150228;543.9570452;729.9126125
Guacari;Valle Del Cauca;359.1128298;322.6249505;343.3384259;360.8176818;384.5045912;456.3673248;480.1287633;597.4327263;663.5308754;677.0092246;749.1088746;1030.931978
Jamundi;Valle Del Cauca;1144.152004;1234.904036;1421.122027;1524.328046;1720.097593;1940.148133;2157.966239;2343.368702;2733.493415;2494.718014;2813.935623;3619.755902
La Cumbre;Valle Del Cauca;101.7353822;113.4115913;112.4934013;122.5341869;140.7354497;138.3311302;176.6347317;206.741333;238.8258895;221.6523764;318.77048;468.7809116
La Union;Valle Del Cauca;303.2904579;360.9966601;311.8534388;339.4708064;355.0512295;379.8212542;407.9710513;468.6571578;516.5218061;466.7233688;599.2515033;744.7284051
La Victoria;Valle Del Cauca;134.5504575;142.6279429;138.7087783;150.0031875;159.0383424;168.6385958;159.0907532;177.5161732;203.9733473;205.8693863;211.6566931;286.993732
Obando;Valle Del Cauca;184.5325704;185.1540955;209.6932453;210.9268674;215.6702518;248.2019396;235.9520013;252.7251731;267.4236266;286.1533736;332.459524;478.2750697
Palmira;Valle Del Cauca;4288.612046;4480.44927;4815.497535;5126.996111;5603.582756;6720.10223;5944.211804;6328.336618;6873.344748;6767.258778;7916.51814;9651.108631
Pradera;Valle Del Cauca;534.7964857;567.9286281;554.7996016;638.4586013;755.8854494;733.0896591;725.1129274;747.7427143;766.7482125;798.6844347;900.8561611;1142.541564
Restrepo;Valle Del Cauca;213.350767;209.5566467;218.0598528;228.6512529;247.3687513;305.0964663;349.825648;377.663946;392.2309013;397.4230798;534.955378;742.3886262
Riofrio;Valle Del Cauca;210.9383975;221.8396897;208.2536559;288.4086974;275.6224027;294.8270956;343.9457452;311.1389196;324.1111916;336.8212583;470.7266411;575.5705096
Roldanillo;Valle Del Cauca;357.5538166;311.1299617;346.6744552;370.2423741;391.6135776;392.149581;460.8766547;469.7694429;514.7792453;533.4998322;732.9419325;923.3304663
San Pedro;Valle Del Cauca;300.7269508;285.5792772;268.0086904;334.3239109;342.8042266;373.9058886;384.764387;437.6060001;436.5542114;446.2885186;461.3079689;597.0919248
Sevilla;Valle Del Cauca;425.8347564;474.3186939;448.3869507;503.7823101;529.1604443;604.5003686;559.8345775;646.5429818;651.1079186;646.2459119;703.3100868;1024.375683
Toro;Valle Del Cauca;142.5838744;143.710585;138.6159392;150.8355231;151.6763261;159.0991088;182.5572255;187.1532002;190.7215948;176.4954446;220.3231628;297.0393034
Trujillo;Valle Del Cauca;197.6523389;159.7984988;206.1287347;219.2766393;226.545817;239.5152049;236.6278077;265.6159728;261.7782118;266.1523929;315.0890307;451.4951782
Tulua;Valle Del Cauca;2256.236208;2420.13681;2425.581392;2544.281037;2570.225246;3021.460893;3269.579876;3511.724203;3646.709821;3529.294611;4046.90893;4925.274833
Ulloa;Valle Del Cauca;75.95504127;64.87777078;67.72465755;70.57675708;74.88635123;79.59781687;78.21824283;81.63695767;115.5816418;92.81418578;136.6407248;174.9903778
Versalles;Valle Del Cauca;73.3495528;89.12565829;92.48206047;93.87666305;87.32880081;90.30893911;93.6102549;99.51077484;120.3130978;129.3508073;144.1538207;211.8982253
Vijes;Valle Del Cauca;92.56487628;94.45720341;107.7612828;131.4234176;149.4377563;181.5845106;195.5661469;234.9554072;285.6642178;302.8898808;393.2761369;493.3654289
Yotoco;Valle Del Cauca;311.450761;212.5970588;214.1074286;219.8010148;304.64566;309.7623376;349.181677;370.259356;410.7162547;470.3728023;510.2902844;660.5432968
Yumbo;Valle Del Cauca;5097.674307;5113.779106;6343.912218;6779.303371;7459.074065;7680.507433;8000.778;8407.259785;8745.781672;8273.953245;9779.406201;11617.23519
Zarzal;Valle Del Cauca;708.1643882;786.287916;761.3393785;808.1736401;924.3769823;952.0728184;986.6827142;1016.318226;1060.348404;1037.827732;1198.061534;1492.701517
Arauca;Arauca;3265.43133;3072.97935;2884.665919;2269.776641;2075.028441;1697.158959;1839.849893;2179.858148;2156.608085;1735.629607;2307.961131;3251.52243
Arauquita;Arauca;1790.035111;1731.742904;1509.376502;1357.386026;928.0452181;766.8177272;771.8231964;985.324271;1246.726397;1215.309492;1633.112659;2229.074008
Cravo Norte;Arauca;35.19282534;31.73671553;36.13474839;39.81915126;42.93106356;42.16971969;40.98895801;45.43056631;48.96419874;53.58993778;63.30714989;74.97414531
Fortul;Arauca;138.1354017;154.0414497;161.8594513;178.7262745;210.1190194;186.5562223;205.4813365;234.6572442;269.4147687;239.7727582;286.531885;366.8257212
Puerto Rondon;Arauca;48.96681583;49.34303264;50.23816808;55.90238175;62.4774779;62.09472206;60.72917537;64.74105169;74.29616615;82.23063875;101.7178672;120.5506206
Saravena;Arauca;350.5096546;363.1574073;400.2277308;444.8328017;505.0423256;466.5108046;470.1345944;492.3031191;537.23398;564.0751104;652.3995347;794.1526941
Tame;Arauca;455.8231006;489.7668172;529.6091056;548.8160062;604.7531423;835.4750025;858.7119793;957.0419874;1138.664608;1106.28279;1476.252087;1865.65667
Yopal;Casanare;3712.172906;4028.342868;4359.107567;4205.980111;4102.820688;3924.505003;4389.355738;5070.700329;5215.639224;4331.290849;5333.936466;6759.166994
Aguazul;Casanare;2836.47369;3067.029832;3561.462344;2807.718177;1932.199883;1653.969087;1664.625621;1842.76816;1878.343986;1355.701113;1857.125308;2241.424617
Chameza;Casanare;16.49032318;19.19814776;20.23704825;21.25619763;26.24804206;27.49935691;30.40204619;36.55104232;36.67566683;42.1579611;44.12286651;50.33238269
Hato Corozal;Casanare;153.3981061;160.5806576;170.3422237;173.919098;191.6571653;195.2965796;205.850207;205.2602147;221.4402314;219.8752531;261.501595;326.8979746
La Salina;Casanare;10.40126919;11.35871653;11.57803126;12.63652501;13.73585889;14.03945509;13.71708038;14.52076898;16.94627826;15.2379449;17.33049572;20.1911401
Mani;Casanare;787.4694436;909.7964686;829.9738017;954.6370996;685.5569923;538.9190144;600.2990416;589.3258928;596.8451636;538.4699704;775.3332818;991.552466
Monterrey;Casanare;218.0101923;245.6493934;252.6599574;241.623632;231.8498202;211.3260797;207.7521369;211.4004762;235.6517687;227.4368214;272.0389381;310.0633673
Nunchia;Casanare;228.1850542;234.4645653;250.3012765;198.5176907;243.8946671;213.1332726;193.5636068;207.5469425;268.8862518;261.3619728;280.4363996;395.1690858
Orocue;Casanare;1767.803474;1958.981799;1724.057642;1616.111861;897.8476538;623.0362113;742.2057106;843.224052;884.7348075;545.9289286;912.1182577;1293.864587
Paz De Ariporo;Casanare;890.4136807;955.8676597;1166.233179;1059.205956;899.1859361;758.6762088;756.3136934;791.2165929;847.3166865;790.4347485;928.3801647;1356.192111
Pore;Casanare;534.4746837;570.2959378;405.2919855;224.924999;148.0470036;154.6108546;164.2692699;185.427943;210.4418321;207.8498163;258.1432879;336.1274474
Recetor;Casanare;16.47679344;17.31755237;17.33621848;18.54522981;19.12554028;19.31102127;20.1893416;20.63420429;21.07000752;22.27467185;23.57589428;26.61299654
Sabanalarga;Casanare;39.12711508;42.450589;41.09256632;47.58303372;52.2131155;56.52666418;52.55971619;52.95244407;53.86333569;48.07878058;55.90305921;65.57833944
Sacama;Casanare;15.51797268;15.67687492;15.7746533;17.86438175;18.92311491;19.85186822;20.43613442;21.51507889;23.23743269;22.25982616;26.30568756;32.10838601
San Luis De Palenque;Casanare;633.9658284;685.4572582;1420.688154;1584.41539;757.6176463;488.569622;464.59623;459.8103681;461.3261168;374.599798;483.7335891;677.2175766
Tamara;Casanare;71.69538543;74.69741339;76.82559629;81.6907549;93.26155137;99.94025553;88.07079922;95.1628032;94.75045891;91.49463111;104.4668131;124.1521354
Tauramena;Casanare;1116.04851;1241.877808;1053.727282;1848.919311;1669.193104;1187.532421;1867.417441;2022.789176;2559.081639;1457.562261;2170.232211;3060.895116
Trinidad;Casanare;448.8877097;500.4254423;473.0075981;447.0962658;323.724071;356.2489755;360.8871743;436.9055415;412.8737167;300.2473;391.350899;520.6592534
Villanueva;Casanare;517.2101202;545.2984355;476.7677716;628.0753519;551.1967544;726.2652049;807.2224743;1864.780226;1828.3015;1252.8998;2080.09716;3750.871052
Mocoa;Putumayo;425.3137361;444.3037152;579.5275728;672.391351;643.011137;631.2505492;657.2486266;677.2217824;725.6652051;617.8597827;736.069303;891.4425664
Colon;Putumayo;18.14704202;19.46135438;21.26837918;23.60160509;24.39113293;27.95003763;30.64187567;29.64877701;32.53810996;40.56278408;43.0665627;49.97109337
Orito;Putumayo;581.8920081;608.5852602;578.185503;532.1959115;424.3615731;467.9497765;451.1755821;527.0409491;523.5684171;471.1206371;637.4048056;843.6498289
Puerto Asis;Putumayo;792.4722493;831.522106;1230.36039;1339.930304;892.3804774;719.8268872;900.8330197;1101.752294;1068.289141;746.9032105;1046.554845;1537.035345
Puerto Caicedo;Putumayo;71.03768243;76.94670512;86.72886551;72.34356183;83.6632978;74.83426794;79.26002732;85.41784848;92.40875998;89.44607181;111.812741;143.0179245
Puerto Guzman;Putumayo;98.42135461;107.1872734;116.7776683;128.3486866;139.8508348;170.7555178;164.3046976;182.5126485;213.940121;192.4570875;230.6982662;279.8153272
Puerto Leguizamo;Putumayo;78.73609654;93.85976531;100.0118326;110.1933147;120.2090627;127.2574034;139.9622484;146.8020693;167.7965749;171.0177646;195.5324703;225.4660598
Sibundoy;Putumayo;43.45952988;61.41865827;61.05328252;62.6158731;68.49420184;92.18732323;93.35639367;98.45302002;99.07706218;103.1898381;115.0589388;122.2453349
San Francisco;Putumayo;74.21512844;20.81517126;21.9927221;25.0810217;28.28724763;29.2782222;29.16520358;30.81897613;29.3942825;31.37671785;34.29810196;42.55859474
San Miguel;Putumayo;108.0044078;111.5576424;194.3623807;202.5349795;160.3083101;153.002728;166.6321587;197.5504559;180.6604358;162.8884209;194.5336215;233.6772129
Santiago;Putumayo;25.99607689;28.34775437;36.28190621;33.50451713;40.83790452;52.4308496;53.76847074;56.33739031;55.40547705;51.63125588;66.44610536;76.41655054
Valle Del Guamuez (la Hor;Putumayo;142.8112709;158.6901138;142.8158375;179.1852605;190.2068342;203.8152331;209.1956209;224.0573339;210.3695048;197.0859345;224.1289386;258.4127207
Villagarzon;Putumayo;1078.744182;1071.597329;1207.409759;974.4195802;551.9773984;444.959046;510.2184765;539.5113305;499.1683708;350.4963447;479.3023113;747.6793343
San Andres;San Andres, Providencia y Santa Catalina (Archipielago);730.6593987;780.7324967;868.4250536;937.6397582;1050.327409;1130.259931;1205.095109;1273.57798;1354.546436;1118.554794;1401.273673;1695.234363
Providencia;San Andres, Providencia y Santa Catalina (Archipielago);65.59433275;86.31656556;99.0982402;110.6976853;103.8241969;114.7906891;124.2443258;137.5296602;155.8143645;117.7113719;162.2806688;189.1565322
Leticia;Amazonas;285.782335;306.7723736;324.2306509;358.1034004;389.5182071;469.1861703;530.8963981;542.8054191;575.748348;550.6660391;670.6808709;793.5836201
El Encanto;Amazonas;8.202733593;10.74354449;9.810328902;10.19772136;11.09179085;11.17446345;11.62685296;12.50495787;13.62999611;13.33817692;14.36809279;16.5271271
La Chorrera;Amazonas;11.44402191;12.5691224;17.26335341;19.93913735;23.8055364;9.343854218;9.536625062;10.35175685;8.77527174;8.283067209;8.701915881;10.63143868
La Pedrera;Amazonas;8.179390406;9.649982227;11.50102608;13.03670575;15.34607245;15.70800607;15.75072712;17.11103857;18.28343361;16.32586961;17.81376439;20.75847641
La Victoria;Amazonas;2.089481;2.302157796;1.876442954;1.967882537;2.229961283;2.736684751;2.653446008;2.880043063;3.093143967;2.922423751;3.111819114;3.59114551
Miriti Parana;Amazonas;3.405492597;3.780580973;3.424257687;3.538835029;3.893831189;4.72872679;4.275338155;4.614163681;5.680519133;5.361783119;5.466615653;6.594915505
Puerto Alegria;Amazonas;2.434523832;2.761784533;5.069822767;5.744533972;6.872024428;5.039412926;5.317755046;5.896950579;6.28532034;6.168991943;6.602840811;7.399238922
Puerto Arica;Amazonas;3.396054993;3.28077913;3.614967687;3.540544218;3.654689424;3.901293309;3.979847703;4.331030718;4.817812924;4.526406091;4.961880649;4.961141196
Puerto Narino;Amazonas;42.65543821;46.20743501;51.15904231;64.40303946;80.52493465;84.88195897;69.23271512;97.13105758;104.3053057;107.2825131;106.4184565;118.5738497
Puerto Santander;Amazonas;5.370963019;6.427989354;6.620530225;7.103635799;7.978304816;9.278946184;9.247246965;10.00342158;10.70936982;9.311714921;10.05212903;11.81350982
Tarapaca;Amazonas;8.361011243;9.502517872;15.29365835;17.19994425;19.94454075;15.16862645;14.11893843;15.27456432;17.29977442;16.18641965;18.20276459;19.96571881
Inirida;Guainia;157.8781246;177.03347;205.921337;216.3066618;241.3825764;248.2356691;254.9238954;273.1328602;296.3639279;286.029937;311.2200867;355.5808928
Barranco Minas;Guainia;10.25817478;12.38800444;11.07879291;16.00467691;19.30159943;27.93917415;22.14179396;20.90918538;31.53851306;34.66390995;68.62055706;71.35585599
Mapiripana;Guainia;5.385710503;5.216867918;5.580105484;5.68288341;6.097962518;6.969108783;6.720645701;8.24326367;8.096340844;0;0;0
San Felipe;Guainia;5.312829799;6.081607522;3.697316151;3.961840408;4.489203468;6.744142576;10.36902787;7.806193875;6.040813472;6.18203598;7.670460697;8.418307777
Puerto Colombia;Guainia;9.337424883;10.58142765;8.7239929;9.119524583;10.02550916;10.44759489;11.02419892;14.89898345;12.51795278;12.88477926;15.04234451;16.09923512
La Guadalupe;Guainia;0.516267505;0.590323451;0.6730137;0.723476704;0.809496181;0.867509225;0.940502418;1.81635349;1.063996665;1.10193426;1.337543853;1.316302618
Cacahual;Guainia;4.014207629;4.412263168;4.93576097;4.99890178;5.622845655;10.15375815;7.996523835;7.84268036;7.60084668;7.903127991;8.888545389;9.820316156
Pana Pana;Guainia;4.53627456;5.169504377;5.884867136;6.2223927;6.896886537;7.303724591;7.776594504;10.6434268;8.811251604;9.127814302;10.55495189;11.31829634
Morichal;Guainia;1.686245291;1.946002635;2.227739699;2.388107389;2.666549888;2.865918857;4.647828051;5.253663947;3.532607951;3.628235414;4.47884798;5.041927407
San Jose del Guaviare;Guaviare;298.8467473;340.5918559;364.7619545;400.9376841;436.0014839;462.0031999;495.5942464;500.73928;543.3866049;530.6951239;604.5099519;727.9755263
Calamar;Guaviare;51.09294204;48.89498371;50.98216826;48.72745869;54.12337326;57.86332311;58.58706809;73.43568097;80.45208836;90.349555;104.6480825;135.6431852
El Retorno;Guaviare;73.28194317;85.12248459;95.99277502;107.3186891;117.1388722;124.3325378;127.8413473;127.3352198;125.1501456;124.0245601;152.5102967;170.5961691
Miraflores;Guaviare;43.96786917;37.71618485;39.78914027;40.27906377;46.30810067;49.90047638;48.54852175;52.56062407;51.93761292;51.91561614;57.46743821;63.83700839
Mitu;Vaupes;108.9804106;120.9960776;130.4412705;149.2579442;158.8079327;180.5651858;198.5572229;215.3921268;229.6658807;222.7366394;254.234857;285.3124829
Caruru;Vaupes;14.29465117;14.97778582;23.95293277;23.64328803;28.38659471;22.05045097;22.53732488;21.69021152;24.80235338;24.93444525;25.37617498;27.93092919
Pacoa;Vaupes;9.921107523;10.12586645;10.94928048;11.31902158;11.57730328;14.48999324;15.12393635;16.81341326;14.13471251;13.40992638;15.15084283;16.59383295
Taraira;Vaupes;7.043889249;8.724172624;13.28464769;21.28422487;22.59842553;20.53125427;12.84975699;12.27142761;18.64816042;17.92390817;21.5515153;25.71605731
Papunahua;Vaupes;1.814624734;1.911351567;2.080595206;2.108297023;2.020741513;2.343852046;2.32784873;2.518103086;2.478132924;2.35130362;2.549509709;3.773371861
Yavarate;Vaupes;2.636452628;2.739142502;3.03920013;3.14027775;3.049668847;3.505831638;3.462723322;3.718032583;3.544543501;3.282415704;3.634811948;3.567078466
Puerto Carreno;Vichada;102.4040397;96.23951864;106.4339024;99.83768407;119.353457;118.5349091;124.3140565;128.9409927;136.5205064;135.5809275;156.2330377;177.7019769
La Primavera;Vichada;61.75985543;75.46887637;78.54552501;76.2666059;82.32086727;86.34307252;95.90759895;170.9610444;196.6881198;185.3034727;204.9384251;244.5231146
Santa Rosalia;Vichada;26.95242858;28.7476785;40.3063894;41.69551126;38.27606286;37.16469744;48.69345829;43.86221362;59.19490373;71.92399637;103.2590828;122.1737676
Cumaribo;Vichada;200.1057207;224.210597;229.7134742;232.5100948;273.9634825;316.8778721;310.4089762;272.8310337;275.6949997;276.6593101;316.9662381;393.0412724
